day,site,new_customer,platform,visits,distinct_sessions,orders,gross_sales,bounces,add_to_cart,product_page_views,search_page_views,conversion_rate,bounce_rate,add_to_cart_rate
1/3/2013 0:00,Acme,0,Windows,13318,9104,2031,289637,1973,3601,42023,86214,0.152500375,0.148145367,0.270385944
1/3/2013 0:00,Widgetry,1,iPhone,17,16,17,1903,0,17,157,158,1,0,1
1/3/2013 0:00,Pinnacle,,iPad,417,332,0,,164,15,581,1147,0,0.393285372,0.035971223
1/3/2013 0:00,Pinnacle,1,Macintosh,6,3,2,428,1,3,14,24,0.333333333,0.166666667,0.5
1/3/2013 0:00,Pinnacle,0,Linux,0,0,0,,0,0,1,2, , , 
1/3/2013 0:00,Tabular,1,iPad,15,14,15,1978,0,15,0,0,1,0,1
1/3/2013 0:00,Pinnacle,,Windows,1233,1004,0,,497,39,1770,3936,0,0.403081914,0.03163017
1/3/2013 0:00,Sortly,1,iPhone,71,41,24,2733,15,33,101,102,0.338028169,0.211267606,0.464788732
1/3/2013 0:00,Acme,,Linux,1046,965,0,,826,11,1207,1883,0,0.789674952,0.010516252
1/3/2013 0:00,Sortly,0,Android,109,79,9,1281,29,27,200,289,0.082568807,0.266055046,0.247706422
1/3/2013 0:00,Acme,,SymbianOS,4,4,0,,3,0,2,6,0,0.75,0
1/3/2013 0:00,Pinnacle,,Android,112,85,0,,57,3,117,286,0,0.508928571,0.026785714
1/3/2013 0:00,Sortly,0,iPad,1,0,0,6,0,0,0,1,0,0,0
1/3/2013 0:00,Pinnacle,,BlackBerry,7,5,0,,4,0,6,12,0,0.571428571,0
1/3/2013 0:00,Sortly,,BlackBerry,1,0,0,,1,0,1,1,0,1,0
1/3/2013 0:00,Acme,0,Macintosh,8138,5190,1073,176170,2389,1822,23871,46303,0.131850578,0.293561072,0.223887933
1/3/2013 0:00,Acme,,BlackBerry,121,106,0,,63,2,107,174,0,0.520661157,0.016528926
1/3/2013 0:00,Sortly,0,Windows,3,2,1,89,0,1,6,7,0.333333333,0,0.333333333
1/3/2013 0:00,Sortly,1,Other,1,0,0,,0,0,0,0,0,0,0
1/3/2013 0:00,Pinnacle,,Other,104,58,0,,81,0,15,174,0,0.778846154,0
1/3/2013 0:00,Acme,,iPhone,6336,5987,0,,2478,140,4997,8653,0,0.391098485,0.02209596
1/3/2013 0:00,Sortly,0,Linux,0,0,0,,0,0,0,0, , , 
1/3/2013 0:00,Pinnacle,,SymbianOS,0,0,0,,0,0,0,0, , , 
1/3/2013 0:00,Tabular,0,iPad,134,128,134,22187,0,134,0,0,1,0,1
1/3/2013 0:00,Sortly,1,Macintosh,1,0,0,37,0,0,1,3,0,0,0
1/3/2013 0:00,Acme,0,Other,52,36,6,789,9,14,199,359,0.115384615,0.173076923,0.269230769
1/3/2013 0:00,Pinnacle,0,Macintosh,119,96,12,3775,25,24,300,827,0.100840336,0.210084034,0.201680672
1/3/2013 0:00,Acme,,Other,3507,2750,0,,2767,18,2731,6123,0,0.788993442,0.005132592
1/3/2013 0:00,Pinnacle,1,Windows,10,6,4,1116,3,5,24,40,0.4,0.3,0.5
1/3/2013 0:00,Pinnacle,1,Android,0,0,0,,0,0,0,0, , , 
1/3/2013 0:00,Acme,,,76,76,0,,76,0,29,17,0,1,0
1/3/2013 0:00,Sortly,,Windows,24,22,0,,14,2,41,21,0,0.583333333,0.083333333
1/3/2013 0:00,Pinnacle,0,iPad,45,37,4,1214,11,8,107,241,0.088888889,0.244444444,0.177777778
1/3/2013 0:00,Sortly,,Other,360,360,0,,351,0,11,47,0,0.975,0
1/3/2013 0:00,Pinnacle,1,iPad,2,1,1,120,1,1,5,3,0.5,0.5,0.5
1/3/2013 0:00,Acme,,Macintosh,27324,19740,0,,13028,1185,47132,107120,0,0.476796955,0.043368467
1/3/2013 0:00,Pinnacle,,Linux,9,7,0,,7,0,5,12,0,0.777777778,0
1/3/2013 0:00,Widgetry,,iPhone,4067,3142,0,,54,359,23963,36438,0,0.0132776,0.088271453
1/3/2013 0:00,Widgetry,0,iPhone,129,124,129,18002,0,129,1743,1446,1,0,1
1/3/2013 0:00,Pinnacle,1,Other,0,0,0,,0,0,0,0, , , 
1/3/2013 0:00,Sortly,,Linux,5,4,0,,4,0,6,2,0,0.8,0
1/3/2013 0:00,Sortly,,iPhone,5037,4156,0,,2338,224,7219,10565,0,0.464165178,0.044470915
1/3/2013 0:00,Sortly,0,iPhone,501,384,60,8024,107,139,702,855,0.119760479,0.213572854,0.27744511
1/3/2013 0:00,Acme,1,iPhone,26,19,13,1362,3,16,56,83,0.5,0.115384615,0.615384615
1/3/2013 0:00,Sortly,0,Other,2,1,0,2,0,1,1,0,0,0,0.5
1/3/2013 0:00,Acme,0,iPad,2415,1705,383,57890,427,717,8079,12927,0.158592133,0.176811594,0.29689441
1/3/2013 0:00,Acme,1,Android,29,17,13,1322,4,16,95,156,0.448275862,0.137931034,0.551724138
1/3/2013 0:00,Acme,0,Linux,62,39,8,1056,11,16,197,354,0.129032258,0.177419355,0.258064516
1/3/2013 0:00,Acme,0,BlackBerry,13,10,1,69,3,2,11,17,0.076923077,0.230769231,0.153846154
1/3/2013 0:00,Sortly,1,iPad,0,0,0,,0,0,0,0, , , 
1/3/2013 0:00,Pinnacle,,,2,1,0,,2,0,0,0,0,1,0
1/3/2013 0:00,Tabular,,iPad,2542,2108,0,,329,302,3,3,0,0.129425649,0.118804091
1/3/2013 0:00,Acme,0,SymbianOS,0,0,0,,0,0,0,0, , , 
1/3/2013 0:00,Pinnacle,,Macintosh,681,524,0,,292,28,920,2191,0,0.428781204,0.041116006
1/3/2013 0:00,Botly,0,Android,24,23,24,3107,0,24,1,1,1,0,1
1/3/2013 0:00,Acme,1,Windows,1194,656,659,74118,192,765,4293,7646,0.551926298,0.16080402,0.640703518
1/3/2013 0:00,Acme,,iPad,15531,12315,0,,5415,694,26830,51451,0,0.348657524,0.044684824
1/3/2013 0:00,Pinnacle,0,iPhone,31,26,1,586,10,4,36,75,0.032258065,0.322580645,0.129032258
1/3/2013 0:00,Acme,1,iPad,205,112,106,13610,33,127,807,1060,0.517073171,0.16097561,0.619512195
1/3/2013 0:00,Sortly,0,Macintosh,1,0,0,21,0,0,0,1,0,0,0
1/3/2013 0:00,Acme,,Windows,69961,56305,0,,28888,2680,118476,293505,0,0.412915767,0.038307057
1/3/2013 0:00,Acme,,Android,4879,4266,0,,1773,109,5122,12503,0,0.363394138,0.022340644
1/3/2013 0:00,Botly,1,Android,12,11,12,925,0,12,0,0,1,0,1
1/3/2013 0:00,Sortly,,iPad,16,14,0,,9,2,28,28,0,0.5625,0.125
1/3/2013 0:00,Acme,1,Other,8,5,4,356,1,5,16,41,0.5,0.125,0.625
1/4/2013 0:00,Acme,1,Windows,1129,624,626,71265,184,730,4236,7760,0.554472985,0.162976085,0.646589903
1/4/2013 0:00,Sortly,1,Android,19,13,4,338,7,8,25,34,0.210526316,0.368421053,0.421052632
1/4/2013 0:00,Pinnacle,0,BlackBerry,0,0,0,25,0,0,1,0, , , 
1/4/2013 0:00,Acme,0,BlackBerry,11,8,1,52,3,2,7,12,0.090909091,0.272727273,0.181818182
1/4/2013 0:00,Sortly,1,Windows,1,0,0,21,0,0,1,0,0,0,0
1/4/2013 0:00,Acme,1,Macintosh,385,210,206,27153,66,243,1623,2979,0.535064935,0.171428571,0.631168831
1/4/2013 0:00,Acme,0,Windows,11654,7944,1799,257425,1752,3231,37853,75547,0.154367599,0.150334649,0.277243865
1/4/2013 0:00,Sortly,0,iPad,1,1,0,51,0,1,5,4,0,0,1
1/4/2013 0:00,Pinnacle,,iPad,336,273,0,,142,9,458,720,0,0.422619048,0.026785714
1/4/2013 0:00,Sortly,1,Macintosh,0,0,0,16,0,0,5,3, , , 
1/4/2013 0:00,Pinnacle,,Linux,7,7,0,,5,0,10,6,0,0.714285714,0
1/4/2013 0:00,Widgetry,0,iPhone,107,103,107,14397,0,107,1233,1129,1,0,1
1/4/2013 0:00,Acme,0,Android,259,190,25,3017,43,59,624,1334,0.096525097,0.166023166,0.227799228
1/4/2013 0:00,Sortly,0,Linux,0,0,0,,0,0,0,0, , , 
1/4/2013 0:00,Acme,0,iPhone,498,399,45,5767,91,99,669,913,0.090361446,0.182730924,0.198795181
1/4/2013 0:00,Pinnacle,1,Windows,10,5,4,958,2,5,21,30,0.4,0.2,0.5
1/4/2013 0:00,Acme,,SymbianOS,3,2,0,,2,0,1,3,0,0.666666667,0
1/4/2013 0:00,Acme,1,Linux,7,3,3,253,1,3,30,60,0.428571429,0.142857143,0.428571429
1/4/2013 0:00,Sortly,,BlackBerry,0,0,0,,0,0,4,5, , , 
1/4/2013 0:00,Acme,1,iPhone,28,25,17,1854,2,19,58,64,0.607142857,0.071428571,0.678571429
1/4/2013 0:00,Pinnacle,0,Other,0,0,0,9,0,0,1,3, , , 
1/4/2013 0:00,Acme,0,Other,53,38,7,663,7,14,169,367,0.132075472,0.132075472,0.264150943
1/4/2013 0:00,Sortly,,Windows,12,10,0,,7,1,27,6,0,0.583333333,0.083333333
1/4/2013 0:00,Botly,1,Android,11,10,11,1034,0,11,1,1,1,0,1
1/4/2013 0:00,Acme,,Macintosh,24683,17904,0,,11832,1089,43319,96810,0,0.479358263,0.044119434
1/4/2013 0:00,Pinnacle,1,iPhone,1,0,0,44,0,1,2,4,0,0,1
1/4/2013 0:00,Botly,,Android,1278,1041,0,,578,106,648,2051,0,0.452269171,0.082942097
1/4/2013 0:00,Pinnacle,,iPhone,270,228,0,,150,4,266,288,0,0.555555556,0.014814815
1/4/2013 0:00,Sortly,,Macintosh,6,5,0,,4,0,12,4,0,0.666666667,0
1/4/2013 0:00,Acme,0,Linux,53,34,6,833,10,12,192,339,0.113207547,0.188679245,0.226415094
1/4/2013 0:00,Acme,,Linux,993,914,0,,783,10,1037,1795,0,0.788519637,0.010070493
1/4/2013 0:00,Acme,,Windows,64668,52053,0,,26790,2511,112363,273239,0,0.414269809,0.038829096
1/4/2013 0:00,Sortly,,iPad,8,6,0,,5,0,18,21,0,0.625,0
1/4/2013 0:00,Acme,0,iPad,2132,1498,340,54085,387,647,7206,11335,0.159474672,0.1815197,0.303470919
1/4/2013 0:00,Acme,1,BlackBerry,0,0,0,5,0,0,0,0, , , 
1/4/2013 0:00,Botly,0,Android,24,22,24,2570,0,24,3,3,1,0,1
1/4/2013 0:00,Pinnacle,0,Linux,1,0,0,,0,1,1,1,0,0,1
1/4/2013 0:00,Sortly,,iPhone,3717,3188,0,,1683,172,5050,7483,0,0.452784504,0.046273877
1/4/2013 0:00,Sortly,0,Android,90,69,5,621,26,22,116,162,0.055555556,0.288888889,0.244444444
1/4/2013 0:00,Pinnacle,,Windows,973,808,0,,425,27,1340,2114,0,0.436793422,0.027749229
1/4/2013 0:00,Pinnacle,1,iPad,3,1,1,252,1,1,8,6,0.333333333,0.333333333,0.333333333
1/4/2013 0:00,Pinnacle,,BlackBerry,5,3,0,,3,0,6,3,0,0.6,0
1/4/2013 0:00,Pinnacle,0,Windows,74,62,7,2412,15,19,207,412,0.094594595,0.202702703,0.256756757
1/4/2013 0:00,Tabular,,iPad,2365,1973,0,,296,287,1,2,0,0.125158562,0.121353066
1/4/2013 0:00,Pinnacle,,Android,74,62,0,,38,2,81,151,0,0.513513514,0.027027027
1/4/2013 0:00,Sortly,,Linux,2,1,0,,2,0,2,2,0,1,0
1/4/2013 0:00,Acme,1,Android,29,20,16,1564,3,19,95,188,0.551724138,0.103448276,0.655172414
1/4/2013 0:00,Acme,,,55,54,0,,54,0,24,13,0,0.981818182,0
1/4/2013 0:00,Acme,,iPhone,6444,6088,0,,2487,138,5076,8775,0,0.38594041,0.02141527
1/4/2013 0:00,Acme,,Android,4946,4335,0,,1814,108,5063,12571,0,0.366761019,0.021835827
1/4/2013 0:00,Pinnacle,,Other,101,53,0,,76,0,17,179,0,0.752475248,0
1/4/2013 0:00,Sortly,,Android,777,621,0,,431,28,1050,1913,0,0.554697555,0.036036036
1/4/2013 0:00,Sortly,1,iPhone,53,36,17,1796,16,23,73,81,0.320754717,0.301886792,0.433962264
1/4/2013 0:00,Pinnacle,0,iPhone,14,10,2,266,3,4,18,32,0.142857143,0.214285714,0.285714286
1/4/2013 0:00,Tabular,1,iPad,14,13,14,1875,0,14,0,0,1,0,1
1/4/2013 0:00,Acme,,Other,3173,2401,0,,2456,18,2048,5144,0,0.774030886,0.005672865
1/4/2013 0:00,Pinnacle,1,Macintosh,5,3,2,471,1,3,15,19,0.4,0.2,0.6
1/4/2013 0:00,Pinnacle,0,Macintosh,67,53,7,2430,17,15,162,326,0.104477612,0.253731343,0.223880597
1/4/2013 0:00,Sortly,0,iPhone,430,337,44,5755,95,109,507,629,0.102325581,0.220930233,0.253488372
1/4/2013 0:00,Pinnacle,,Macintosh,542,419,0,,261,16,659,1166,0,0.481549815,0.029520295
1/4/2013 0:00,Pinnacle,0,iPad,21,17,2,611,5,5,50,82,0.095238095,0.238095238,0.238095238
1/4/2013 0:00,Acme,1,iPad,194,104,100,12972,32,120,792,1052,0.515463918,0.164948454,0.618556701
1/4/2013 0:00,Acme,,iPad,14795,11724,0,,5117,665,25952,49290,0,0.345860088,0.044947617
1/4/2013 0:00,Acme,,BlackBerry,119,103,0,,62,2,96,163,0,0.521008403,0.016806723
1/4/2013 0:00,Acme,1,Other,7,4,3,303,1,4,17,31,0.428571429,0.142857143,0.571428571
1/4/2013 0:00,Sortly,1,Other,18,15,8,847,3,11,33,45,0.444444444,0.166666667,0.611111111
1/4/2013 0:00,Pinnacle,0,Android,3,2,0,,1,0,4,5,0,0.333333333,0
1/4/2013 0:00,Sortly,0,Macintosh,1,1,0,16,0,1,2,2,0,0,1
1/4/2013 0:00,Acme,0,Macintosh,7091,4567,914,150226,2149,1568,20728,39785,0.128895783,0.303060217,0.22112537
1/4/2013 0:00,Widgetry,,iPhone,3832,2981,0,,52,333,22484,34012,0,0.013569937,0.086899791
1/4/2013 0:00,Sortly,0,Windows,2,2,0,40,0,1,9,3,0,0,0.5
1/4/2013 0:00,Sortly,,Other,2298,2074,0,,1454,70,2712,4040,0,0.632724108,0.030461271
1/4/2013 0:00,Widgetry,1,iPhone,17,16,17,1983,0,17,196,197,1,0,1
1/4/2013 0:00,Sortly,0,Other,76,67,15,2038,10,34,211,301,0.197368421,0.131578947,0.447368421
1/4/2013 0:00,Tabular,0,iPad,110,104,110,18424,0,110,2,1,1,0,1
1/5/2013 0:00,Sortly,,Android,509,411,0,,213,19,859,1657,0,0.418467583,0.037328094
1/5/2013 0:00,Acme,0,BlackBerry,11,8,0,96,3,1,10,19,0,0.272727273,0.090909091
1/5/2013 0:00,Widgetry,,iPhone,4282,3377,0,,55,390,28247,41670,0,0.012844465,0.091078935
1/5/2013 0:00,Pinnacle,,iPhone,277,238,0,,144,5,257,325,0,0.519855596,0.018050542
1/5/2013 0:00,Pinnacle,0,Linux,1,0,0,,0,1,1,0,0,0,1
1/5/2013 0:00,Tabular,,iPad,3150,2577,0,,393,397,4,5,0,0.124761905,0.126031746
1/5/2013 0:00,Tabular,0,iPad,157,150,157,27663,0,157,0,0,1,0,1
1/5/2013 0:00,Sortly,0,Android,61,51,4,509,20,16,84,129,0.06557377,0.327868852,0.262295082
1/5/2013 0:00,Pinnacle,,Other,81,42,0,,60,0,28,155,0,0.740740741,0
1/5/2013 0:00,Sortly,0,Other,131,114,28,3741,18,64,441,552,0.213740458,0.13740458,0.488549618
1/5/2013 0:00,Sortly,,Macintosh,1,1,0,,1,0,1,1,0,1,0
1/5/2013 0:00,Botly,,Android,1143,924,0,,510,101,661,1991,0,0.446194226,0.088363955
1/5/2013 0:00,Pinnacle,0,iPhone,10,8,1,153,3,3,15,15,0.1,0.3,0.3
1/5/2013 0:00,Acme,,,10,10,0,,10,0,3,4,0,1,0
1/5/2013 0:00,Pinnacle,,Linux,9,7,0,,6,0,8,17,0,0.666666667,0
1/5/2013 0:00,Pinnacle,,Windows,769,623,0,,329,22,1042,1856,0,0.427828349,0.028608583
1/5/2013 0:00,Pinnacle,,BlackBerry,4,3,0,,2,0,6,9,0,0.5,0
1/5/2013 0:00,Pinnacle,0,Windows,53,44,5,1494,11,13,181,346,0.094339623,0.20754717,0.245283019
1/5/2013 0:00,Pinnacle,1,Android,0,0,0,14,0,0,1,3, , , 
1/5/2013 0:00,Sortly,1,iPhone,46,32,16,1696,14,22,54,57,0.347826087,0.304347826,0.47826087
1/5/2013 0:00,Acme,,iPhone,7871,7478,0,,2922,180,6264,11121,0,0.371236183,0.022868759
1/5/2013 0:00,Acme,0,iPad,2603,1801,457,76136,461,855,9741,15476,0.175566654,0.177103342,0.328467153
1/5/2013 0:00,Sortly,,Other,3736,3160,0,,2119,136,5243,7748,0,0.567184154,0.03640257
1/5/2013 0:00,Acme,1,Macintosh,430,234,234,29424,75,270,1963,3627,0.544186047,0.174418605,0.627906977
1/5/2013 0:00,Pinnacle,1,Macintosh,3,2,2,444,0,2,9,13,0.666666667,0,0.666666667
1/5/2013 0:00,Sortly,1,Windows,0,0,0,,0,0,0,0, , , 
1/5/2013 0:00,Pinnacle,1,Windows,7,4,3,896,1,5,15,25,0.428571429,0.142857143,0.714285714
1/5/2013 0:00,Acme,1,iPad,251,138,135,17847,40,162,1121,1600,0.537848606,0.15936255,0.645418327
1/5/2013 0:00,Acme,,Linux,1222,1140,0,,998,9,1109,2206,0,0.816693944,0.007364975
1/5/2013 0:00,Acme,0,iPhone,475,391,52,6879,80,111,719,965,0.109473684,0.168421053,0.233684211
1/5/2013 0:00,Sortly,1,Android,12,9,3,296,4,5,19,25,0.25,0.333333333,0.416666667
1/5/2013 0:00,Acme,,iPad,19273,15035,0,,6443,883,35391,67793,0,0.334301873,0.045815389
1/5/2013 0:00,Pinnacle,,Android,87,71,0,,46,1,89,172,0,0.528735632,0.011494253
1/5/2013 0:00,Widgetry,0,iPhone,117,112,117,16361,0,117,1586,1405,1,0,1
1/5/2013 0:00,Acme,0,Macintosh,6942,4515,972,160888,2077,1667,22720,44914,0.140017286,0.299193316,0.240132527
1/5/2013 0:00,Acme,0,Linux,43,30,5,717,8,11,163,313,0.11627907,0.186046512,0.255813953
1/5/2013 0:00,Acme,,SymbianOS,3,2,0,,2,0,2,2,0,0.666666667,0
1/5/2013 0:00,Pinnacle,1,iPad,3,1,1,228,1,1,4,8,0.333333333,0.333333333,0.333333333
1/5/2013 0:00,Acme,,Macintosh,26429,19078,0,,12182,1227,49657,113412,0,0.460933066,0.046426274
1/5/2013 0:00,Sortly,0,Windows,1,1,0,15,0,0,2,2,0,0,0
1/5/2013 0:00,Sortly,,iPhone,3468,2988,0,,1428,157,4833,7397,0,0.411764706,0.04527105
1/5/2013 0:00,Acme,0,Other,54,41,7,841,8,15,202,406,0.12962963,0.148148148,0.277777778
1/5/2013 0:00,Sortly,,Windows,1,0,0,,1,0,1,2,0,1,0
1/5/2013 0:00,Sortly,,Linux,0,0,0,,0,0,0,0, , , 
1/5/2013 0:00,Pinnacle,0,iPad,30,25,4,1146,7,8,85,158,0.133333333,0.233333333,0.266666667
1/5/2013 0:00,Pinnacle,0,Macintosh,69,54,8,2288,16,17,137,275,0.115942029,0.231884058,0.246376812
1/5/2013 0:00,Botly,1,Android,13,12,13,1116,0,13,1,2,1,0,1
1/5/2013 0:00,Botly,0,Android,26,24,26,3301,0,26,6,9,1,0,1
1/5/2013 0:00,Tabular,1,iPad,21,20,21,2538,0,21,0,0,1,0,1
1/5/2013 0:00,Sortly,1,iPad,0,0,0,,0,0,0,0, , , 
1/5/2013 0:00,Pinnacle,,Macintosh,550,431,0,,251,18,734,1196,0,0.456363636,0.032727273
1/5/2013 0:00,Acme,1,Android,28,19,17,1609,3,21,114,187,0.607142857,0.107142857,0.75
1/5/2013 0:00,Acme,,BlackBerry,130,110,0,,64,3,117,202,0,0.492307692,0.023076923
1/5/2013 0:00,Pinnacle,,,0,0,0,,0,0,0,0, , , 
1/5/2013 0:00,Acme,1,iPhone,32,24,20,2141,4,22,68,80,0.625,0.125,0.6875
1/5/2013 0:00,Pinnacle,0,BlackBerry,1,0,0,,1,0,0,1,0,1,0
1/5/2013 0:00,Acme,,Android,5917,5201,0,,2069,135,6527,16180,0,0.349670441,0.022815616
1/5/2013 0:00,Widgetry,1,iPhone,17,17,17,2194,0,17,208,177,1,0,1
1/5/2013 0:00,Acme,1,Windows,1009,560,565,64024,156,654,4305,8057,0.559960357,0.154608523,0.648166501
1/5/2013 0:00,Acme,,Windows,59216,47043,0,,24425,2303,105855,261762,0,0.41247298,0.038891516
1/5/2013 0:00,Acme,1,BlackBerry,1,0,0,16,0,0,0,0,0,0,0
1/5/2013 0:00,Sortly,1,Other,31,25,14,1473,4,18,78,100,0.451612903,0.129032258,0.580645161
1/5/2013 0:00,Sortly,0,iPad,1,0,0,,0,0,4,4,0,0,0
1/5/2013 0:00,Sortly,,iPad,4,3,0,,3,0,5,2,0,0.75,0
1/5/2013 0:00,Sortly,0,Macintosh,1,0,0,53,0,0,0,1,0,0,0
1/5/2013 0:00,Sortly,0,BlackBerry,0,0,0,,0,0,0,0, , , 
1/5/2013 0:00,Pinnacle,1,iPhone,1,0,0,58,0,0,2,2,0,0,0
1/5/2013 0:00,Sortly,0,iPhone,329,278,35,4297,80,88,396,499,0.106382979,0.243161094,0.267477204
1/5/2013 0:00,Pinnacle,0,Android,2,2,0,19,0,0,4,9,0,0,0
1/5/2013 0:00,Acme,1,Other,9,6,4,411,1,5,52,82,0.444444444,0.111111111,0.555555556
1/5/2013 0:00,Acme,,Other,3504,2703,0,,2669,19,2648,6117,0,0.761700913,0.005422374
1/5/2013 0:00,Pinnacle,1,Linux,0,0,0,41,0,0,0,1, , , 
1/5/2013 0:00,Acme,0,Windows,8651,5892,1462,211474,1316,2634,33491,68105,0.168997804,0.152121142,0.304473471
1/5/2013 0:00,Acme,0,Android,277,200,29,3637,49,71,728,1533,0.104693141,0.176895307,0.25631769
1/5/2013 0:00,Pinnacle,,iPad,390,320,0,,167,10,498,765,0,0.428205128,0.025641026
1/5/2013 0:00,Pinnacle,0,Other,0,0,0,,0,0,0,0, , , 
1/5/2013 0:00,Acme,1,Linux,4,2,2,290,1,3,21,58,0.5,0.25,0.75
1/6/2013 0:00,Pinnacle,,Android,93,73,0,,50,2,88,153,0,0.537634409,0.021505376
1/6/2013 0:00,Acme,0,Android,253,186,27,3539,48,66,701,1514,0.106719368,0.18972332,0.260869565
1/6/2013 0:00,Acme,,Other,3621,2839,0,,2770,25,3024,6511,0,0.764982049,0.00690417
1/6/2013 0:00,Acme,,BlackBerry,118,100,0,,60,3,101,189,0,0.508474576,0.025423729
1/6/2013 0:00,Sortly,1,Android,15,10,3,283,6,7,18,39,0.2,0.4,0.466666667
1/6/2013 0:00,Acme,,Linux,1621,1534,0,,1397,11,1111,2366,0,0.861813695,0.006785935
1/6/2013 0:00,Widgetry,1,iPhone,22,21,22,2655,0,22,321,298,1,0,1
1/6/2013 0:00,Pinnacle,1,Windows,8,3,3,480,2,3,13,24,0.375,0.25,0.375
1/6/2013 0:00,Acme,0,BlackBerry,10,8,0,51,2,2,6,15,0,0.2,0.2
1/6/2013 0:00,Pinnacle,,BlackBerry,4,3,0,,3,0,4,5,0,0.75,0
1/6/2013 0:00,Pinnacle,,Macintosh,648,495,0,,303,21,830,1419,0,0.467592593,0.032407407
1/6/2013 0:00,Pinnacle,1,Android,0,0,0,29,0,0,0,0, , , 
1/6/2013 0:00,Sortly,,Android,501,403,0,,219,26,851,1534,0,0.437125749,0.051896208
1/6/2013 0:00,Acme,1,Windows,1097,619,624,69435,177,719,4238,8325,0.568824066,0.161349134,0.655423883
1/6/2013 0:00,Acme,1,Macintosh,491,268,266,34400,88,308,2028,3857,0.541751527,0.179226069,0.627291242
1/6/2013 0:00,Sortly,,iPhone,3487,3002,0,,1465,154,4939,7555,0,0.420131919,0.044164038
1/6/2013 0:00,Sortly,1,Windows,0,0,0,,0,0,0,0, , , 
1/6/2013 0:00,Sortly,0,BlackBerry,0,0,0,,0,0,0,0, , , 
1/6/2013 0:00,Pinnacle,,Linux,9,8,0,,7,0,6,10,0,0.777777778,0
1/6/2013 0:00,Acme,1,Other,9,5,4,487,1,6,30,53,0.444444444,0.111111111,0.666666667
1/6/2013 0:00,Pinnacle,,SymbianOS,0,0,0,,0,0,0,1, , , 
1/6/2013 0:00,Acme,,Macintosh,28706,20475,0,,13547,1330,49682,121450,0,0.471922246,0.046331777
1/6/2013 0:00,Acme,0,Linux,42,27,6,747,7,13,161,322,0.142857143,0.166666667,0.30952381
1/6/2013 0:00,Botly,1,Android,13,13,13,1559,0,13,0,1,1,0,1
1/6/2013 0:00,Pinnacle,0,Macintosh,68,54,7,2200,16,16,174,348,0.102941176,0.235294118,0.235294118
1/6/2013 0:00,Sortly,,Windows,1,0,0,,0,0,0,2,0,0,0
1/6/2013 0:00,Pinnacle,,,0,0,0,,0,0,0,0, , , 
1/6/2013 0:00,Tabular,,iPad,3354,2739,0,,416,415,0,1,0,0.124031008,0.123732856
1/6/2013 0:00,Sortly,,Other,3807,3250,0,,2205,137,5318,7969,0,0.579196217,0.035986341
1/6/2013 0:00,Pinnacle,0,iPad,30,25,3,1404,7,8,75,124,0.1,0.233333333,0.266666667
1/6/2013 0:00,Acme,,iPhone,7661,7280,0,,2829,159,6195,11153,0,0.369272941,0.020754471
1/6/2013 0:00,Sortly,1,Macintosh,0,0,0,,0,0,0,0, , , 
1/6/2013 0:00,Tabular,1,iPad,27,26,27,4439,0,27,0,0,1,0,1
1/6/2013 0:00,Acme,0,Windows,8637,5912,1601,231248,1368,2777,32270,69588,0.185365289,0.158388329,0.321523677
1/6/2013 0:00,Acme,0,iPad,2716,1881,504,79178,492,914,9893,16932,0.18556701,0.181148748,0.3365243
1/6/2013 0:00,Sortly,1,iPhone,39,30,15,1582,12,19,58,61,0.384615385,0.307692308,0.487179487
1/6/2013 0:00,Sortly,,Macintosh,1,1,0,,1,0,1,0,0,1,0
1/6/2013 0:00,Pinnacle,0,Other,0,0,0,22,0,0,1,2, , , 
1/6/2013 0:00,Pinnacle,0,BlackBerry,1,0,0,,0,0,1,2,0,0,0
1/6/2013 0:00,Pinnacle,,iPad,436,354,0,,195,15,585,832,0,0.447247706,0.03440367
1/6/2013 0:00,Acme,1,Android,28,19,17,1663,4,20,98,194,0.607142857,0.142857143,0.714285714
1/6/2013 0:00,Pinnacle,1,iPad,4,2,1,309,1,2,9,13,0.25,0.25,0.5
1/6/2013 0:00,Acme,,Windows,59148,46881,0,,24741,2364,100894,261784,0,0.418289714,0.039967539
1/6/2013 0:00,Sortly,1,Other,29,23,13,1358,4,16,75,95,0.448275862,0.137931034,0.551724138
1/6/2013 0:00,Acme,1,BlackBerry,0,0,0,,0,0,1,1, , , 
1/6/2013 0:00,Pinnacle,0,Android,2,1,0,4,0,1,6,13,0,0,0.5
1/6/2013 0:00,Acme,,SymbianOS,4,4,0,,2,0,2,5,0,0.5,0
1/6/2013 0:00,Sortly,,iPad,4,4,0,,3,0,4,3,0,0.75,0
1/6/2013 0:00,Acme,1,iPad,283,158,153,19740,47,185,1140,1751,0.540636042,0.166077739,0.653710247
1/6/2013 0:00,Widgetry,0,iPhone,124,117,124,17730,0,124,1798,1644,1,0,1
1/6/2013 0:00,Pinnacle,,Other,112,72,0,,88,1,34,157,0,0.785714286,0.008928571
1/6/2013 0:00,Sortly,0,iPad,1,1,0,45,0,0,1,2,0,0,0
1/6/2013 0:00,Pinnacle,0,iPhone,11,9,1,495,3,3,17,15,0.090909091,0.272727273,0.272727273
1/6/2013 0:00,Acme,1,iPhone,26,22,16,1489,2,18,60,79,0.615384615,0.076923077,0.692307692
1/6/2013 0:00,Sortly,0,Macintosh,0,0,0,9,0,0,1,4, , , 
